Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov  ,BOOTCAMP,23-12-2025,20:50:50,0:11:08,0.00,104,,,,,65,,,,,,,,,,"200 push ups
10 rounds of 20
time: 6:32min",None,None,126,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:10:43,94,,,,,,,,,
,00:10:44,94,,,,,,,,,
,00:10:45,97,,,,,,,,,
,00:10:46,97,,,,,,,,,
,00:10:47,96,,,,,,,,,
,00:10:48,95,,,,,,,,,
,00:10:49,95,,,,,,,,,
,00:10:50,95,,,,,,,,,
,00:10:51,95,,,,,,,,,
,00:10:52,94,,,,,,,,,
,00:10:53,94,,,,,,,,,
,00:10:54,94,,,,,,,,,
,00:10:55,95,,,,,,,,,
,00:10:56,96,,,,,,,,,
,00:10:57,96,,,,,,,,,
,00:10:58,96,,,,,,,,,
,00:10:59,96,,,,,,,,,
,00:11:00,96,,,,,,,,,
,00:11:01,96,,,,,,,,,
,00:11:02,96,,,,,,,,,
,00:11:03,96,,,,,,,,,
,00:11:04,95,,,,,,,,,
,00:11:05,95,,,,,,,,,
,00:11:06,95,,,,,,,,,
,00:11:07,94,,,,,,,,,
,00:11:08,94,,,,,,,,,
