Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov ,BOOTCAMP,16-05-2025,18:04:33,00:46:30,,142,,,,,590,,,,,,,,,,"5 rounds back squat 1pause + 2 regular (100, 110, 115, 120, 120)
wod started at 18:34
50 box + 40 row + 30 PC @ 71kg",175.0,78.0,181,55,58,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:37:27,179,,,,,,,,,
,00:37:28,179,,,,,,,,,
,00:37:29,179,,,,,,,,,
,00:37:30,178,,,,,,,,,
,00:37:31,178,,,,,,,,,
,00:37:32,178,,,,,,,,,
,00:37:33,178,,,,,,,,,
,00:37:34,177,,,,,,,,,
,00:37:35,176,,,,,,,,,
,00:37:36,176,,,,,,,,,
,00:37:37,176,,,,,,,,,
,00:37:38,176,,,,,,,,,
,00:37:39,176,,,,,,,,,
,00:37:40,175,,,,,,,,,
,00:37:41,175,,,,,,,,,
,00:37:42,174,,,,,,,,,
,00:37:43,174,,,,,,,,,
,00:37:44,174,,,,,,,,,
,00:37:45,174,,,,,,,,,
,00:37:46,173,,,,,,,,,
,00:37:47,173,,,,,,,,,
,00:37:48,173,,,,,,,,,
,00:37:49,173,,,,,,,,,
,00:37:50,173,,,,,,,,,
,00:37:51,173,,,,,,,,,
,00:37:52,172,,,,,,,,,
,00:37:53,172,,,,,,,,,
,00:37:54,172,,,,,,,,,
,00:37:55,172,,,,,,,,,
,00:37:56,170,,,,,,,,,
,00:37:57,169,,,,,,,,,
,00:37:58,169,,,,,,,,,
,00:37:59,169,,,,,,,,,
,00:38:00,169,,,,,,,,,
,00:38:01,170,,,,,,,,,
,00:38:02,169,,,,,,,,,
,00:38:03,170,,,,,,,,,
,00:38:04,170,,,,,,,,,
,00:38:05,171,,,,,,,,,
,00:38:06,171,,,,,,,,,
,00:38:07,171,,,,,,,,,
,00:38:08,172,,,,,,,,,
,00:38:09,171,,,,,,,,,
,00:38:10,172,,,,,,,,,
,00:38:11,173,,,,,,,,,
,00:38:12,173,,,,,,,,,
,00:38:13,174,,,,,,,,,
,00:38:14,174,,,,,,,,,
,00:38:15,174,,,,,,,,,
,00:38:16,174,,,,,,,,,
,00:38:17,175,,,,,,,,,
,00:38:18,175,,,,,,,,,
,00:38:19,175,,,,,,,,,
,00:38:20,175,,,,,,,,,
,00:38:21,175,,,,,,,,,
,00:38:22,175,,,,,,,,,
,00:38:23,175,,,,,,,,,
,00:38:24,175,,,,,,,,,
,00:38:25,177,,,,,,,,,
,00:38:26,176,,,,,,,,,
,00:38:27,176,,,,,,,,,
,00:38:28,176,,,,,,,,,
,00:38:29,177,,,,,,,,,
,00:38:30,177,,,,,,,,,
,00:38:31,177,,,,,,,,,
,00:38:32,177,,,,,,,,,
,00:38:33,177,,,,,,,,,
,00:38:34,177,,,,,,,,,
,00:38:35,177,,,,,,,,,
,00:38:36,177,,,,,,,,,
,00:38:37,177,,,,,,,,,
,00:38:38,177,,,,,,,,,
,00:38:39,176,,,,,,,,,
,00:38:40,176,,,,,,,,,
,00:38:41,176,,,,,,,,,
,00:38:42,176,,,,,,,,,
,00:38:43,176,,,,,,,,,
,00:38:44,174,,,,,,,,,
,00:38:45,174,,,,,,,,,
,00:38:46,173,,,,,,,,,
,00:38:47,173,,,,,,,,,
,00:38:48,174,,,,,,,,,
,00:38:49,175,,,,,,,,,
,00:38:50,175,,,,,,,,,
,00:38:51,175,,,,,,,,,
,00:38:52,175,,,,,,,,,
,00:38:53,176,,,,,,,,,
,00:38:54,176,,,,,,,,,
,00:38:55,176,,,,,,,,,
,00:38:56,176,,,,,,,,,
,00:38:57,176,,,,,,,,,
,00:38:58,176,,,,,,,,,
,00:38:59,176,,,,,,,,,
,00:39:00,176,,,,,,,,,
,00:39:01,176,,,,,,,,,
,00:39:02,177,,,,,,,,,
,00:39:03,177,,,,,,,,,
,00:39:04,178,,,,,,,,,
,00:39:05,178,,,,,,,,,
,00:39:06,178,,,,,,,,,
,00:39:07,178,,,,,,,,,
,00:39:08,179,,,,,,,,,
,00:39:09,179,,,,,,,,,
,00:39:10,178,,,,,,,,,
,00:39:11,178,,,,,,,,,
,00:39:12,179,,,,,,,,,
,00:39:13,179,,,,,,,,,
,00:39:14,179,,,,,,,,,
,00:39:15,179,,,,,,,,,
,00:39:16,179,,,,,,,,,
,00:39:17,179,,,,,,,,,
,00:39:18,178,,,,,,,,,
,00:39:19,178,,,,,,,,,
,00:39:20,178,,,,,,,,,
,00:39:21,178,,,,,,,,,
,00:39:22,177,,,,,,,,,
,00:39:23,177,,,,,,,,,
,00:39:24,177,,,,,,,,,
,00:39:25,177,,,,,,,,,
,00:39:26,177,,,,,,,,,
,00:39:27,177,,,,,,,,,
,00:39:28,177,,,,,,,,,
,00:39:29,177,,,,,,,,,
,00:39:30,177,,,,,,,,,
,00:39:31,175,,,,,,,,,
,00:39:32,175,,,,,,,,,
,00:39:33,175,,,,,,,,,
,00:39:34,175,,,,,,,,,
,00:39:35,176,,,,,,,,,
,00:39:36,176,,,,,,,,,
,00:39:37,176,,,,,,,,,
,00:39:38,177,,,,,,,,,
,00:39:39,176,,,,,,,,,
,00:39:40,176,,,,,,,,,
,00:39:41,176,,,,,,,,,
,00:39:42,176,,,,,,,,,
,00:39:43,176,,,,,,,,,
,00:39:44,176,,,,,,,,,
,00:39:45,176,,,,,,,,,
,00:39:46,176,,,,,,,,,
,00:39:47,176,,,,,,,,,
,00:39:48,177,,,,,,,,,
,00:39:49,177,,,,,,,,,
,00:39:50,177,,,,,,,,,
,00:39:51,177,,,,,,,,,
,00:39:52,177,,,,,,,,,
,00:39:53,177,,,,,,,,,
,00:39:54,177,,,,,,,,,
,00:39:55,177,,,,,,,,,
,00:39:56,177,,,,,,,,,
,00:39:57,177,,,,,,,,,
,00:39:58,178,,,,,,,,,
,00:39:59,178,,,,,,,,,
,00:40:00,178,,,,,,,,,
,00:40:01,177,,,,,,,,,
,00:40:02,177,,,,,,,,,
,00:40:03,179,,,,,,,,,
,00:40:04,179,,,,,,,,,
,00:40:05,179,,,,,,,,,
,00:40:06,179,,,,,,,,,
,00:40:07,178,,,,,,,,,
,00:40:08,178,,,,,,,,,
,00:40:09,178,,,,,,,,,
,00:40:10,179,,,,,,,,,
,00:40:11,179,,,,,,,,,
,00:40:12,178,,,,,,,,,
,00:40:13,178,,,,,,,,,
,00:40:14,178,,,,,,,,,
,00:40:15,177,,,,,,,,,
,00:40:16,177,,,,,,,,,
,00:40:17,177,,,,,,,,,
,00:40:18,177,,,,,,,,,
,00:40:19,177,,,,,,,,,
,00:40:20,177,,,,,,,,,
,00:40:21,177,,,,,,,,,
,00:40:22,177,,,,,,,,,
,00:40:23,177,,,,,,,,,
,00:40:24,177,,,,,,,,,
,00:40:25,177,,,,,,,,,
,00:40:26,177,,,,,,,,,
,00:40:27,177,,,,,,,,,
,00:40:28,177,,,,,,,,,
,00:40:29,177,,,,,,,,,
,00:40:30,176,,,,,,,,,
,00:40:31,177,,,,,,,,,
,00:40:32,177,,,,,,,,,
,00:40:33,177,,,,,,,,,
,00:40:34,176,,,,,,,,,
,00:40:35,176,,,,,,,,,
,00:40:36,176,,,,,,,,,
,00:40:37,176,,,,,,,,,
,00:40:38,176,,,,,,,,,
,00:40:39,177,,,,,,,,,
,00:40:40,178,,,,,,,,,
,00:40:41,178,,,,,,,,,
,00:40:42,177,,,,,,,,,
,00:40:43,178,,,,,,,,,
,00:40:44,178,,,,,,,,,
,00:40:45,179,,,,,,,,,
,00:40:46,179,,,,,,,,,
,00:40:47,178,,,,,,,,,
,00:40:48,178,,,,,,,,,
,00:40:49,178,,,,,,,,,
,00:40:50,178,,,,,,,,,
,00:40:51,178,,,,,,,,,
,00:40:52,180,,,,,,,,,
,00:40:53,180,,,,,,,,,
,00:40:54,180,,,,,,,,,
,00:40:55,180,,,,,,,,,
,00:40:56,179,,,,,,,,,
,00:40:57,179,,,,,,,,,
,00:40:58,179,,,,,,,,,
,00:40:59,179,,,,,,,,,
,00:41:00,179,,,,,,,,,
,00:41:01,179,,,,,,,,,
,00:41:02,179,,,,,,,,,
,00:41:03,180,,,,,,,,,
,00:41:04,180,,,,,,,,,
,00:41:05,180,,,,,,,,,
,00:41:06,180,,,,,,,,,
,00:41:07,180,,,,,,,,,
,00:41:08,180,,,,,,,,,
,00:41:09,180,,,,,,,,,
,00:41:10,180,,,,,,,,,
,00:41:11,180,,,,,,,,,
,00:41:12,179,,,,,,,,,
,00:41:13,179,,,,,,,,,
,00:41:14,180,,,,,,,,,
,00:41:15,180,,,,,,,,,
,00:41:16,180,,,,,,,,,
,00:41:17,180,,,,,,,,,
,00:41:18,179,,,,,,,,,
,00:41:19,180,,,,,,,,,
,00:41:20,180,,,,,,,,,
,00:41:21,180,,,,,,,,,
,00:41:22,180,,,,,,,,,
,00:41:23,179,,,,,,,,,
,00:41:24,179,,,,,,,,,
,00:41:25,179,,,,,,,,,
,00:41:26,179,,,,,,,,,
,00:41:27,179,,,,,,,,,
,00:41:28,178,,,,,,,,,
,00:41:29,178,,,,,,,,,
,00:41:30,178,,,,,,,,,
,00:41:31,179,,,,,,,,,
,00:41:32,179,,,,,,,,,
,00:41:33,179,,,,,,,,,
,00:41:34,179,,,,,,,,,
,00:41:35,179,,,,,,,,,
,00:41:36,180,,,,,,,,,
,00:41:37,180,,,,,,,,,
,00:41:38,180,,,,,,,,,
,00:41:39,180,,,,,,,,,
,00:41:40,179,,,,,,,,,
,00:41:41,179,,,,,,,,,
,00:41:42,180,,,,,,,,,
,00:41:43,180,,,,,,,,,
,00:41:44,180,,,,,,,,,
,00:41:45,180,,,,,,,,,
,00:41:46,180,,,,,,,,,
,00:41:47,179,,,,,,,,,
,00:41:48,179,,,,,,,,,
,00:41:49,179,,,,,,,,,
,00:41:50,181,,,,,,,,,
,00:41:51,181,,,,,,,,,
,00:41:52,181,,,,,,,,,
,00:41:53,181,,,,,,,,,
,00:41:54,181,,,,,,,,,
,00:41:55,181,,,,,,,,,
,00:41:56,182,,,,,,,,,
,00:41:57,182,,,,,,,,,
,00:41:58,182,,,,,,,,,
,00:41:59,182,,,,,,,,,
,00:42:00,182,,,,,,,,,
,00:42:01,181,,,,,,,,,
,00:42:02,181,,,,,,,,,
,00:42:03,181,,,,,,,,,
,00:42:04,181,,,,,,,,,
,00:42:05,181,,,,,,,,,
,00:42:06,181,,,,,,,,,
,00:42:07,181,,,,,,,,,
,00:42:08,181,,,,,,,,,
,00:42:09,181,,,,,,,,,
,00:42:10,180,,,,,,,,,
,00:42:11,180,,,,,,,,,
,00:42:12,180,,,,,,,,,
,00:42:13,180,,,,,,,,,
,00:42:14,180,,,,,,,,,
,00:42:15,180,,,,,,,,,
,00:42:16,180,,,,,,,,,
,00:42:17,180,,,,,,,,,
,00:42:18,180,,,,,,,,,
,00:42:19,182,,,,,,,,,
,00:42:20,182,,,,,,,,,
,00:42:21,182,,,,,,,,,
,00:42:22,182,,,,,,,,,
,00:42:23,182,,,,,,,,,
,00:42:24,182,,,,,,,,,
,00:42:25,182,,,,,,,,,
,00:42:26,182,,,,,,,,,
,00:42:27,182,,,,,,,,,
,00:42:28,182,,,,,,,,,
,00:42:29,182,,,,,,,,,
,00:42:30,182,,,,,,,,,
,00:42:31,183,,,,,,,,,
,00:42:32,183,,,,,,,,,
,00:42:33,183,,,,,,,,,
,00:42:34,183,,,,,,,,,
,00:42:35,183,,,,,,,,,
,00:42:36,183,,,,,,,,,
,00:42:37,182,,,,,,,,,
,00:42:38,184,,,,,,,,,
,00:42:39,184,,,,,,,,,
,00:42:40,184,,,,,,,,,
,00:42:41,184,,,,,,,,,
,00:42:42,184,,,,,,,,,
,00:42:43,183,,,,,,,,,
,00:42:44,183,,,,,,,,,
,00:42:45,184,,,,,,,,,
,00:42:46,184,,,,,,,,,
,00:42:47,184,,,,,,,,,
,00:42:48,184,,,,,,,,,
,00:42:49,184,,,,,,,,,
,00:42:50,184,,,,,,,,,
,00:42:51,182,,,,,,,,,
,00:42:52,182,,,,,,,,,
,00:42:53,182,,,,,,,,,
,00:42:54,181,,,,,,,,,
,00:42:55,181,,,,,,,,,
,00:42:56,182,,,,,,,,,
,00:42:57,182,,,,,,,,,
,00:42:58,181,,,,,,,,,
,00:42:59,181,,,,,,,,,
,00:43:00,180,,,,,,,,,
,00:43:01,180,,,,,,,,,
,00:43:02,179,,,,,,,,,
,00:43:03,179,,,,,,,,,
,00:43:04,178,,,,,,,,,
,00:43:05,178,,,,,,,,,
,00:43:06,178,,,,,,,,,
,00:43:07,177,,,,,,,,,
,00:43:08,177,,,,,,,,,
,00:43:09,177,,,,,,,,,
,00:43:10,176,,,,,,,,,
,00:43:11,176,,,,,,,,,
,00:43:12,175,,,,,,,,,
,00:43:13,175,,,,,,,,,
,00:43:14,174,,,,,,,,,
,00:43:15,174,,,,,,,,,
,00:43:16,174,,,,,,,,,
,00:43:17,173,,,,,,,,,
,00:43:18,173,,,,,,,,,
,00:43:19,172,,,,,,,,,
,00:43:20,172,,,,,,,,,
,00:43:21,172,,,,,,,,,
,00:43:22,172,,,,,,,,,
,00:43:23,172,,,,,,,,,
,00:43:24,171,,,,,,,,,
,00:43:25,171,,,,,,,,,
,00:43:26,170,,,,,,,,,
,00:43:27,169,,,,,,,,,
,00:43:28,169,,,,,,,,,
,00:43:29,167,,,,,,,,,
,00:43:30,165,,,,,,,,,
,00:43:31,165,,,,,,,,,
,00:43:32,165,,,,,,,,,
,00:43:33,163,,,,,,,,,
,00:43:34,162,,,,,,,,,
,00:43:35,162,,,,,,,,,
,00:43:36,161,,,,,,,,,
,00:43:37,160,,,,,,,,,
,00:43:38,160,,,,,,,,,
,00:43:39,160,,,,,,,,,
,00:43:40,161,,,,,,,,,
,00:43:41,161,,,,,,,,,
,00:43:42,161,,,,,,,,,
,00:43:43,159,,,,,,,,,
,00:43:44,159,,,,,,,,,
,00:43:45,158,,,,,,,,,
,00:43:46,158,,,,,,,,,
,00:43:47,156,,,,,,,,,
,00:43:48,156,,,,,,,,,
,00:43:49,154,,,,,,,,,
,00:43:50,153,,,,,,,,,
,00:43:51,153,,,,,,,,,
,00:43:52,152,,,,,,,,,
,00:43:53,152,,,,,,,,,
,00:43:54,152,,,,,,,,,
,00:43:55,152,,,,,,,,,
,00:43:56,152,,,,,,,,,
,00:43:57,151,,,,,,,,,
,00:43:58,151,,,,,,,,,
,00:43:59,151,,,,,,,,,
,00:44:00,149,,,,,,,,,
,00:44:01,147,,,,,,,,,
,00:44:02,147,,,,,,,,,
,00:44:03,147,,,,,,,,,
,00:44:04,147,,,,,,,,,
,00:44:05,147,,,,,,,,,
,00:44:06,147,,,,,,,,,
,00:44:07,147,,,,,,,,,
,00:44:08,147,,,,,,,,,
,00:44:09,147,,,,,,,,,
,00:44:10,148,,,,,,,,,
,00:44:11,148,,,,,,,,,
,00:44:12,148,,,,,,,,,
,00:44:13,146,,,,,,,,,
,00:44:14,145,,,,,,,,,
,00:44:15,145,,,,,,,,,
,00:44:16,145,,,,,,,,,
,00:44:17,145,,,,,,,,,
,00:44:18,145,,,,,,,,,
,00:44:19,141,,,,,,,,,
,00:44:20,141,,,,,,,,,
,00:44:21,141,,,,,,,,,
,00:44:22,141,,,,,,,,,
,00:44:23,141,,,,,,,,,
,00:44:24,141,,,,,,,,,
,00:44:25,140,,,,,,,,,
,00:44:26,140,,,,,,,,,
,00:44:27,138,,,,,,,,,
,00:44:28,138,,,,,,,,,
,00:44:29,137,,,,,,,,,
,00:44:30,137,,,,,,,,,
,00:44:31,138,,,,,,,,,
,00:44:32,138,,,,,,,,,
,00:44:33,137,,,,,,,,,
,00:44:34,137,,,,,,,,,
,00:44:35,136,,,,,,,,,
,00:44:36,136,,,,,,,,,
,00:44:37,137,,,,,,,,,
,00:44:38,136,,,,,,,,,
,00:44:39,136,,,,,,,,,
,00:44:40,136,,,,,,,,,
,00:44:41,136,,,,,,,,,
,00:44:42,136,,,,,,,,,
,00:44:43,136,,,,,,,,,
,00:44:44,137,,,,,,,,,
,00:44:45,137,,,,,,,,,
,00:44:46,137,,,,,,,,,
,00:44:47,137,,,,,,,,,
,00:44:48,137,,,,,,,,,
,00:44:49,137,,,,,,,,,
,00:44:50,139,,,,,,,,,
,00:44:51,139,,,,,,,,,
,00:44:52,139,,,,,,,,,
,00:44:53,139,,,,,,,,,
,00:44:54,139,,,,,,,,,
,00:44:55,138,,,,,,,,,
,00:44:56,138,,,,,,,,,
,00:44:57,138,,,,,,,,,
,00:44:58,139,,,,,,,,,
,00:44:59,139,,,,,,,,,
,00:45:00,139,,,,,,,,,
,00:45:01,139,,,,,,,,,
,00:45:02,140,,,,,,,,,
,00:45:03,140,,,,,,,,,
,00:45:04,141,,,,,,,,,
,00:45:05,141,,,,,,,,,
,00:45:06,141,,,,,,,,,
,00:45:07,141,,,,,,,,,
,00:45:08,141,,,,,,,,,
,00:45:09,140,,,,,,,,,
,00:45:10,140,,,,,,,,,
,00:45:11,140,,,,,,,,,
,00:45:12,140,,,,,,,,,
,00:45:13,140,,,,,,,,,
,00:45:14,140,,,,,,,,,
,00:45:15,139,,,,,,,,,
,00:45:16,139,,,,,,,,,
,00:45:17,139,,,,,,,,,
,00:45:18,141,,,,,,,,,
,00:45:19,141,,,,,,,,,
,00:45:20,141,,,,,,,,,
,00:45:21,141,,,,,,,,,
,00:45:22,142,,,,,,,,,
,00:45:23,141,,,,,,,,,
,00:45:24,141,,,,,,,,,
,00:45:25,141,,,,,,,,,
,00:45:26,140,,,,,,,,,
,00:45:27,140,,,,,,,,,
,00:45:28,140,,,,,,,,,
,00:45:29,140,,,,,,,,,
,00:45:30,139,,,,,,,,,
,00:45:31,139,,,,,,,,,
,00:45:32,140,,,,,,,,,
,00:45:33,140,,,,,,,,,
,00:45:34,140,,,,,,,,,
,00:45:35,140,,,,,,,,,
,00:45:36,140,,,,,,,,,
,00:45:37,140,,,,,,,,,
,00:45:38,139,,,,,,,,,
,00:45:39,139,,,,,,,,,
,00:45:40,139,,,,,,,,,
,00:45:41,139,,,,,,,,,
,00:45:42,138,,,,,,,,,
,00:45:43,138,,,,,,,,,
,00:45:44,138,,,,,,,,,
,00:45:45,138,,,,,,,,,
,00:45:46,137,,,,,,,,,
,00:45:47,135,,,,,,,,,
,00:45:48,135,,,,,,,,,
,00:45:49,131,,,,,,,,,
,00:45:50,130,,,,,,,,,
,00:45:51,129,,,,,,,,,
,00:45:52,129,,,,,,,,,
,00:45:53,129,,,,,,,,,
,00:45:54,130,,,,,,,,,
,00:45:55,130,,,,,,,,,
,00:45:56,130,,,,,,,,,
,00:45:57,130,,,,,,,,,
,00:45:58,131,,,,,,,,,
,00:45:59,131,,,,,,,,,
,00:46:00,131,,,,,,,,,
,00:46:01,131,,,,,,,,,
,00:46:02,127,,,,,,,,,
,00:46:03,127,,,,,,,,,
,00:46:04,125,,,,,,,,,
,00:46:05,125,,,,,,,,,
,00:46:06,124,,,,,,,,,
,00:46:07,124,,,,,,,,,
,00:46:08,124,,,,,,,,,
,00:46:09,123,,,,,,,,,
,00:46:10,122,,,,,,,,,
,00:46:11,122,,,,,,,,,
,00:46:12,121,,,,,,,,,
,00:46:13,121,,,,,,,,,
,00:46:14,121,,,,,,,,,
,00:46:15,121,,,,,,,,,
,00:46:16,121,,,,,,,,,
,00:46:17,120,,,,,,,,,
,00:46:18,119,,,,,,,,,
,00:46:19,119,,,,,,,,,
,00:46:20,118,,,,,,,,,
,00:46:21,118,,,,,,,,,
,00:46:22,118,,,,,,,,,
,00:46:23,118,,,,,,,,,
,00:46:24,118,,,,,,,,,
,00:46:25,117,,,,,,,,,
,00:46:26,117,,,,,,,,,
,00:46:27,116,,,,,,,,,
,00:46:28,116,,,,,,,,,
,00:46:29,115,,,,,,,,,
,00:46:30,115,,,,,,,,,
