Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov ,BOOTCAMP,04-11-2025,17:59:43,00:26:14,0.00,138,,,,,274,17,,,,,,,,,"16 min amrap
60 DU
20 t2b
10 DB thrusters
5 DB hang squat clean",175.0,78.0,188,,58,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:24:56,128,,,,,,,,,
,00:24:57,127,,,,,,,,,
,00:24:58,127,,,,,,,,,
,00:24:59,126,,,,,,,,,
,00:25:00,126,,,,,,,,,
,00:25:01,125,,,,,,,,,
,00:25:02,125,,,,,,,,,
,00:25:03,126,,,,,,,,,
,00:25:04,126,,,,,,,,,
,00:25:05,126,,,,,,,,,
,00:25:06,126,,,,,,,,,
,00:25:07,125,,,,,,,,,
,00:25:08,125,,,,,,,,,
,00:25:09,125,,,,,,,,,
,00:25:10,124,,,,,,,,,
,00:25:11,124,,,,,,,,,
,00:25:12,123,,,,,,,,,
,00:25:13,123,,,,,,,,,
,00:25:14,122,,,,,,,,,
,00:25:15,121,,,,,,,,,
,00:25:16,121,,,,,,,,,
,00:25:17,122,,,,,,,,,
,00:25:18,124,,,,,,,,,
,00:25:19,125,,,,,,,,,
,00:25:20,125,,,,,,,,,
,00:25:21,125,,,,,,,,,
,00:25:22,125,,,,,,,,,
,00:25:23,124,,,,,,,,,
,00:25:24,123,,,,,,,,,
,00:25:25,122,,,,,,,,,
,00:25:26,121,,,,,,,,,
,00:25:27,121,,,,,,,,,
,00:25:28,122,,,,,,,,,
,00:25:29,122,,,,,,,,,
,00:25:30,122,,,,,,,,,
,00:25:31,122,,,,,,,,,
,00:25:32,123,,,,,,,,,
,00:25:33,123,,,,,,,,,
,00:25:34,122,,,,,,,,,
,00:25:35,120,,,,,,,,,
,00:25:36,119,,,,,,,,,
,00:25:37,117,,,,,,,,,
,00:25:38,117,,,,,,,,,
,00:25:39,115,,,,,,,,,
,00:25:40,113,,,,,,,,,
,00:25:41,112,,,,,,,,,
,00:25:42,113,,,,,,,,,
,00:25:43,114,,,,,,,,,
,00:25:44,115,,,,,,,,,
,00:25:45,115,,,,,,,,,
,00:25:46,115,,,,,,,,,
,00:25:47,115,,,,,,,,,
,00:25:48,115,,,,,,,,,
,00:25:49,114,,,,,,,,,
,00:25:50,114,,,,,,,,,
,00:25:51,113,,,,,,,,,
,00:25:52,113,,,,,,,,,
,00:25:53,113,,,,,,,,,
,00:25:54,114,,,,,,,,,
,00:25:55,114,,,,,,,,,
,00:25:56,114,,,,,,,,,
,00:25:57,113,,,,,,,,,
,00:25:58,113,,,,,,,,,
,00:25:59,113,,,,,,,,,
,00:26:00,114,,,,,,,,,
,00:26:01,114,,,,,,,,,
,00:26:02,114,,,,,,,,,
,00:26:03,114,,,,,,,,,
,00:26:04,115,,,,,,,,,
,00:26:05,115,,,,,,,,,
,00:26:06,115,,,,,,,,,
,00:26:07,115,,,,,,,,,
,00:26:08,114,,,,,,,,,
,00:26:09,113,,,,,,,,,
,00:26:10,112,,,,,,,,,
,00:26:11,111,,,,,,,,,
,00:26:12,111,,,,,,,,,
,00:26:13,111,,,,,,,,,
